symbol,LK01,LK02,LK03,LK04_treated,LK05_treated,LK06_treated,log2FoldChange,pvalue,padj,qval
Gm13019,9.698750068,7.747456348,2.4487282,11.05908293,7.09006757,0,-0.137533185,0.907250108,NA,1
Ccnd3-ps,1.212343759,0,1.2243641,0,1.181677928,0,-0.948054004,0.648869605,NA,0.90389391
Mrto4,318.8464085,391.2465455,404.0401529,344.0603579,348.5949889,354.8111056,-0.088079928,0.430957524,0.696082369,0.786965336
Emc1,641.3298483,617.2140224,606.0602294,555.4117206,554.2069484,502.2650716,-0.210682176,0.029407111,0.132651666,0.171575456
Ubr4,2219.801422,2121.511796,1982.245478,1851.781998,2093.933289,2277.472584,-0.022870201,0.832817828,0.93278418,0.967653736
Iffo2,204.8860952,206.5988359,298.7448403,401.8133465,304.8729055,266.1083292,0.451916998,0.006881634,0.045866169,0.060569281
Gm21969,1685.157824,1323.523793,2494.029671,1317.259656,1444.010428,1727.976164,-0.293732893,0.08768711,0.278850445,0.348790206
Aldh4a1,7187.986144,7635.11823,9278.231148,7405.899203,6856.09534,7331.226871,-0.158561071,0.099658301,0.303585491,0.378779465
Tas1r2,4.849375034,2.582485449,3.673092299,1.228786992,0,0,-3.123189706,0.11730435,NA,0.417362365
Klhdc7a,1483.90876,1058.819034,1134.98552,1311.115721,974.8842909,675.062688,-0.313386418,0.086201118,0.275716592,0.345039445
Mir2139,6.061718793,0,3.673092299,2.457573985,1.181677928,2.303968218,-0.728201434,0.50718601,NA,0.837709252
Igsf21,3.637031276,0,0,6.143934962,2.363355857,3.455952327,1.695795303,0.240871768,NA,0.614639213
Gm13017,13.33578134,27.11609722,0,20.88937887,17.72516893,3.455952327,0.057601215,0.957405523,NA,1
Gm13021,14.5481251,41.31976719,9.794912798,13.51665692,11.81677928,24.19166629,-0.390678875,0.3559255,0.635244378,0.732697921
Arhgef10l,583.1373478,499.7109344,541.1689321,477.99814,413.5872749,544.8884836,-0.177163145,0.125409463,0.350625798,0.431852737
Rcc2,552.8287539,572.020527,554.6369372,605.7919873,688.9182322,664.694831,0.223056001,0.01901658,0.096900826,0.126189249
Gm25951,9.698750068,7.747456348,9.794912798,11.05908293,10.63510136,14.97579342,0.42885998,0.368474462,0.646441875,0.742355124
Padi4,2.424687517,1.291242725,6.121820499,1.228786992,4.726711713,5.759920546,0.254316994,0.757450337,NA,0.939773821
Padi2,6.061718793,11.62118452,6.121820499,7.372721954,17.72516893,18.43174575,0.89011249,0.054402182,0.203486318,0.259637167
Gm13031,0,0,0,0,1.181677928,0,0.896328298,0.672100438,NA,0.911645129
Sdhb,5431.300038,5867.406941,5003.976076,5443.526376,4213.863492,3904.074146,-0.26570776,0.016123718,0.08560329,0.111716704
Atp13a2,598.8978167,537.1569734,726.0479112,803.626693,960.7041557,1163.50395,0.65294015,1.14E-05,0.00022758,0.000304322
Mfap2,4.849375034,0,4.897456399,4.91514797,1.181677928,10.36785698,0.743333119,0.313974454,0.596336154,0.696265292
Crocc,35.157969,34.86355356,29.38473839,25.80452684,35.45033785,31.10357095,-0.103492549,0.723024053,0.876194615,0.927244698
Necap2,212.1601577,219.5112632,214.2637175,304.7391741,399.4071398,402.0424541,0.777704891,1.53E-09,7.65E-08,1.02E-07
Szrd1,1476.634698,1617.927134,1673.705724,1585.13522,1523.18285,1791.33529,0.039680798,0.596064963,0.80662724,0.883949637
4921514A10Rik,153.9676573,161.4053406,170.1866099,188.0044098,137.0746397,148.6059501,-0.037932526,0.786795176,0.90983215,0.95113808
Fbxo42,264.2909394,298.2770694,244.87282,292.4513042,330.8698199,275.3242021,0.155358015,0.209534788,0.477868582,0.573767776
Cplane2,4.849375034,2.582485449,0,3.686360977,2.363355857,1.151984109,-0.054403537,0.964892347,NA,1
C630004L07Rik,0,1.291242725,0,0,2.363355857,0,0.827400377,0.687642131,NA,0.91715753
Arhgef19,637.692817,557.816857,743.1890086,539.4374897,524.6650002,744.1817345,-0.100282898,0.491268498,0.740979853,0.828126532
Gm13056,2.424687517,0,6.121820499,1.228786992,3.545033785,2.303968218,-0.284633083,0.748820537,0.889036508,0.936884371
Epha2,130.9331259,102.0081752,220.385538,266.6467774,154.7998086,139.3900772,0.304954909,0.310178327,0.592869058,0.693236677
Gm13074,0,0,2.4487282,0,0,0,-1.919978236,0.24791932,0.524166268,0.62321714
Fam131c,179.4268763,121.3768161,50.19892809,119.1923383,69.71899777,35.71150738,-0.645568058,0.200463339,0.465011392,0.560075536
Hspb7,1.212343759,9.038699072,0,2.457573985,4.726711713,2.303968218,-0.088399685,0.930593547,NA,1
Zbtb17,231.5576579,205.3075932,225.2829944,179.4029009,196.1585361,211.9650761,-0.172200309,0.196367076,0.460335015,0.554888258
Spen,486.1498472,489.3809926,521.5791065,452.1936132,485.6696285,531.0646743,-0.026680876,0.785458666,0.909091819,0.950625398
B330016D10Rik,32.73328148,25.82485449,39.17965119,25.80452684,36.63201578,43.77539615,0.121130056,0.694612057,0.862027386,0.91834643
Fblim1,24.24687517,25.82485449,42.85274349,78.64236751,79.1724212,112.8944427,1.54253357,7.61E-09,3.28E-07,4.39E-07
Tmem82,470.3893783,417.0714,318.3346659,484.142075,395.862106,323.7075347,-0.003387871,0.983871224,0.993073697,1
AI507597,173.3651575,196.2688941,139.5775074,223.6392326,160.7081983,149.7579342,0.068039521,0.694266003,0.861855968,0.91834643
Slc25a34,156.3923448,123.9593016,134.680051,100.7605334,125.2578604,171.6456323,-0.060667829,0.803771129,0.918888975,0.95768737
Plekhm2,247.3181267,254.3748167,307.315389,317.027044,368.6835136,357.1150738,0.366447277,0.008023404,0.05147073,0.067829745
Ddi2,3253.930648,2818.782868,3178.449203,3022.816001,3065.272546,2669.147181,-0.079459372,0.369091846,0.646809644,0.742479529
Rsc1a1,796.5098493,715.3484694,726.0479112,659.8586149,666.4663516,632.4392759,-0.192812891,0.027876034,0.127733436,0.165462099
Agmat,3799.485339,3615.479629,3430.668208,3801.866955,3256.70437,3369.553519,-0.056775312,0.526964691,0.763895231,0.847684738
Dnajc16,328.5451586,307.3157685,350.1681325,361.2633758,322.5980744,285.6920591,-0.026530944,0.810974639,0.922049273,0.960134198
Casp9,587.9867229,688.2323722,623.2013268,545.5814246,465.5811038,466.5535642,-0.362303501,0.002279866,0.019563299,0.026006907
Cela2a,37.58265651,76.18332075,31.83346659,65.1257106,38.99537164,36.86349149,-0.044763271,0.898517186,0.962385758,0.996440186
Ctrc,23.03453141,30.98982539,15.9167333,27.03331383,17.72516893,26.49563451,0.030637854,0.934897769,0.974277331,1
Efhd2,893.49735,947.7721598,1059.074946,1529.839806,1583.448424,1922.661478,0.796346562,9.77E-15,1.23E-12,1.64E-12
Gm29367,0,0,0,0,2.363355857,0,1.788699723,0.420730819,NA,0.779724917
Fhad1,32.73328148,37.44603901,67.34002549,63.89692361,43.72208335,67.96706244,0.35118434,0.220204972,0.491727229,0.589225071
4930455G09Rik,0,6.456213623,2.4487282,4.91514797,17.72516893,12.6718252,2.0180875,0.007738954,0.050255681,0.06624102
Tmem51,254.5921893,160.1140978,213.0393534,256.8164814,369.8651916,379.0027719,0.679148005,0.000104168,0.001541799,0.002061711
Tmem51os1,23.03453141,20.65988359,13.4680051,7.372721954,31.90530407,18.43174575,0.01969271,0.962836715,0.984381932,1
Kazn,26.67156269,20.65988359,24.487282,27.03331383,41.35872749,34.55952327,0.519154948,0.106252037,0.316342904,0.393228301
Prdm2,701.9470362,569.4380415,651.3617011,521.0056848,484.4879506,761.4614962,-0.121652511,0.467400358,0.722117437,0.811037702
Gm13039,1.212343759,0,0,1.228786992,0,0,-0.065465658,0.988929045,NA,1
Eef2-ps2,20.60984389,7.747456348,23.2629179,19.66059188,27.17859235,16.12777753,0.277919916,0.508210886,0.752831422,0.838022994
Pdpn,3.637031276,5.164970898,11.0192769,7.372721954,3.545033785,5.759920546,-0.255303751,0.690610809,0.860247916,0.917774548
Anp32b-ps1,2.424687517,3.873728174,8.570548698,7.372721954,4.726711713,2.303968218,-0.060539615,0.929129743,0.972100174,1
Pramef8,78.8023443,71.01834985,104.0709485,76.18479353,73.26403156,93.31071284,-0.065096043,0.745211732,0.887497801,0.935789239
Gm13080,1.212343759,3.873728174,0,1.228786992,1.181677928,0,-1.072206222,0.455706203,NA,0.801739267
Gm13123,60.61718793,83.9307771,45.30147169,66.35449759,43.72208335,52.99126902,-0.217700519,0.388708264,0.662489792,0.755747848
Gm13127,2.424687517,7.747456348,8.570548698,7.372721954,5.908389642,8.063888764,0.194579515,0.749392622,0.889413131,0.937032196
Dhrs3,5661.645352,5356.074822,4672.173405,5275.182558,4781.068898,3345.361853,-0.22757018,0.074792288,0.251261192,0.316318371
Vps13d,1625.75298,1311.902608,1295.377218,1269.336963,1409.741769,1293.678155,-0.09176394,0.392720434,0.666204439,0.759309404
Tnfrsf1b,454.6289094,553.9431288,708.9068138,804.85548,1067.055169,874.3559389,0.677357374,2.11E-06,5.36E-05,7.17E-05
Tnfrsf8,0,0,0,0,1.181677928,2.303968218,2.363992006,0.18008702,NA,0.529615635
Smarca5-ps,2.424687517,3.873728174,2.4487282,1.228786992,5.908389642,5.759920546,0.575273865,0.526888519,NA,0.847684738
Zfp990,3.637031276,3.873728174,0,3.686360977,10.63510136,0,0.933499404,0.505798864,NA,0.836473519
Gm13226,4.849375034,7.747456348,7.346184599,11.05908293,5.908389642,3.455952327,0.02770596,0.967191889,NA,1
Gm13212,10.91109383,14.20366997,9.794912798,24.57573985,43.72208335,27.64761862,1.463931637,0.000299625,0.003750474,0.005007991
Gm13234,0,2.582485449,1.2243641,0,0,3.455952327,-0.113004281,0.954442206,NA,1
Gm13231,0,1.291242725,1.2243641,0,1.181677928,0,-0.972319614,0.685216128,NA,0.915911316
Zfp980,6.061718793,1.291242725,1.2243641,11.05908293,3.545033785,9.215872873,1.459178038,0.08961022,NA,0.354145541
Gm13232,0,0,0,0,1.181677928,1.151984109,1.783596466,0.341646791,NA,0.720861259
Gm13244,10.91109383,10.3299418,14.6923692,13.51665692,5.908389642,18.43174575,0.076210753,0.853738,0.942682306,0.97559702
Gm13243,1.212343759,3.873728174,0,2.457573985,1.181677928,1.151984109,-0.070562291,0.952115399,NA,1
Znf41-ps,32.73328148,55.52343716,40.40401529,39.32118376,46.08543921,48.38333258,0.062050081,0.828806764,0.931000766,0.966393493
Gm13034,2.424687517,1.291242725,1.2243641,1.228786992,3.545033785,1.151984109,0.259120423,0.845970675,NA,0.972313584
Zfp987,0,0,0,0,0,0,0,1,NA,1
Zfp600,4.849375034,1.291242725,1.2243641,4.91514797,1.181677928,3.455952327,0.356490753,0.697633555,NA,0.919498602
Gm13167,0,0,1.2243641,0,1.181677928,1.151984109,0.82250595,0.65470032,NA,0.905754309
Gm13169,12.12343759,10.3299418,8.570548698,19.66059188,15.36181307,11.51984109,0.57819413,0.160208029,0.408875583,0.498625949
Gm13166,7.274062551,25.82485449,7.346184599,24.57573985,25.99691442,17.27976164,0.759006876,0.090556667,0.28506644,0.356256737
Gm13168,0,1.291242725,0,1.228786992,0,0,-0.065466247,0.974690428,NA,1
Zfp992,67.89125048,213.0550496,56.32074859,151.1408001,154.7998086,71.42301477,0.164025914,0.652858285,0.839016269,0.905030578
Gm13241,0,1.291242725,4.897456399,2.457573985,0,0,-1.370313145,0.366598885,NA,0.741556288
Gm13245,0,9.038699072,1.2243641,1.228786992,1.181677928,4.607936437,-0.513935179,0.632479227,NA,0.898603395
Zfp981,0,1.291242725,2.4487282,9.830295939,2.363355857,2.303968218,1.944979164,0.068081751,NA,0.297958129
Gm13237,0,1.291242725,1.2243641,0,2.363355857,1.151984109,0.51264699,0.725454311,NA,0.928118512
Gm13233,10.91109383,11.62118452,7.346184599,20.88937887,8.271745498,12.6718252,0.480753961,0.263718414,0.542260499,0.641373957
Gm13240,0,0,0,1.228786992,0,0,0.896327363,0.72656395,NA,0.928640964
Zfp993,29.0962502,56.81467988,22.0385538,38.09239676,41.35872749,27.64761862,-0.005651008,0.985583236,0.993594443,1
Gm20760,0,3.873728174,0,0,0,2.303968218,-0.742661421,0.879884257,NA,0.987285754
Gm13140,1.212343759,1.291242725,6.121820499,4.91514797,3.545033785,2.303968218,0.304516417,0.731895577,NA,0.930683269
Zfp989,0,0,0,0,0,0,0,1,NA,1
Rex2,4.849375034,5.164970898,0,3.686360977,2.363355857,0,-0.736621471,0.543891277,NA,0.85828589
Gm13160,0,0,0,2.457573985,2.363355857,0,2.811792038,0.384404527,NA,0.752458962
Gm13142,2.424687517,1.291242725,0,1.228786992,7.09006757,1.151984109,1.349052066,0.292209773,NA,0.674661651
Gm13162,0,0,0,2.457573985,0,1.151984109,2.385221507,0.177180385,NA,0.52491882
Zfp991,36.37031276,61.97965078,40.40401529,51.60905368,51.99382885,79.48690353,0.408024463,0.112805105,0.329428666,0.408264544
Gm13147,0,0,0,0,0,1.151984109,0.896326877,0.745948496,NA,0.935850284
Gm13158,0,0,0,0,0,0,0,1,NA,1
Gm13135,1.212343759,3.873728174,2.4487282,3.686360977,3.545033785,3.455952327,0.514859451,0.586149028,NA,0.879807994
Zfp988,0,1.291242725,0,0,0,1.151984109,-0.065466217,0.977029993,NA,1
Zfp978,0,0,0,0,0,0,0,1,NA,1
Gm13161,0,0,3.673092299,1.228786992,0,0,-1.540922814,0.334312351,NA,0.713932822
Zfp982,10.91109383,34.86355356,46.52583579,11.05908293,2.363355857,27.64761862,-1.160463969,0.026464483,0.123371297,0.159890156
Gm13141,1.212343759,0,0,0,1.181677928,0,-0.06546619,0.978650004,NA,1
Zfp985,1.212343759,0,0,2.457573985,8.271745498,1.151984109,3.153330225,0.061047177,NA,0.278859391
Zfp979,12.12343759,38.73728174,8.570548698,36.86360977,49.63047299,1.151984109,0.562758848,0.452763411,0.710923895,0.800535185
Gm16211,0,0,0,0,0,0,0,1,NA,1
Zfp534,1.212343759,0,0,1.228786992,0,0,-0.065466192,0.978541053,NA,1
Gm13136,0,2.582485449,2.4487282,1.228786992,1.181677928,2.303968218,-0.074281576,0.951812002,NA,1
Gm13148,1.212343759,0,0,0,1.181677928,1.151984109,0.813446439,0.758760398,NA,0.940709691
Zfp984,23.03453141,15.4949127,35.50655889,20.88937887,9.453423427,64.51111011,0.359339154,0.444126442,0.704587405,0.794476712
Gm20707,3.637031276,3.873728174,3.673092299,17.20301789,8.271745498,11.51984109,1.722171288,0.006632218,0.044733505,0.059087266
Rps19-ps3,36.37031276,28.40733994,15.9167333,27.03331383,25.99691442,10.36785698,-0.352366402,0.4347924,0.69850165,0.789289856
Zfp933,96.98750068,108.4643889,90.60294338,49.1514797,79.1724212,58.75118957,-0.659727648,0.003650814,0.028476999,0.037809336
Miip,372.1895339,441.6050118,426.0787067,372.3224587,153.6181307,481.5293576,-0.299039896,0.220735529,0.492370802,0.589931615
Fv1,19.39750014,28.40733994,17.1410974,7.372721954,10.63510136,16.12777753,-0.917801086,0.051958764,0.197096749,0.252000831
Mfn2,2438.023298,2304.868263,2745.024312,1957.457679,1948.586904,1792.487274,-0.394317278,2.25E-06,5.66E-05,7.57E-05
Plod1,1274.17329,1381.629715,1532.903853,1216.499122,1251.396926,1457.259898,-0.093438749,0.379723501,0.654658173,0.748634427
2510039O18Rik,909.2578189,826.3953437,866.8497826,943.7084102,1061.14678,831.7325268,0.123586328,0.166351923,0.416542311,0.5070361
Clcn6,83.65171934,132.9980006,83.25675878,88.47266345,153.6181307,139.3900772,0.351493988,0.138437984,0.373643369,0.458375689
Mthfr,67.89125048,89.095748,77.13493829,78.64236751,85.08081084,138.2380931,0.371684208,0.103593832,0.311173828,0.38717842
Chchd2-ps,31.52093772,50.35846626,36.73092299,23.34695286,44.90376128,44.92738026,-0.058324812,0.838343661,0.93545036,0.970649173
Agtrap,46.06906282,85.22201982,135.9044151,181.8604749,165.43491,252.2845199,1.166997316,8.31E-06,0.000174469,0.000233302
Draxin,1.212343759,0,0,1.228786992,0,1.151984109,0.831584731,0.666398938,NA,0.909819488
Mad2l2,417.0462529,353.8005065,356.289953,315.798257,263.514178,329.4674552,-0.311098316,0.021939339,0.107533577,0.139789898
Fbxo6,939.5664128,831.5603146,803.1828494,756.9327873,672.3747412,837.4924474,-0.183502024,0.058415126,0.213239653,0.2712978
Fbxo44,43.64437531,36.15479629,64.89129729,41.77875774,4.726711713,65.66309422,-0.366851295,0.381579959,0.656367183,0.750261588
Fbxo2,1.212343759,0,2.4487282,1.228786992,0,6.911904655,1.150177064,0.347130455,NA,0.725128274
Ubiad1,437.6560968,404.1589728,274.2575583,409.1860685,514.0298988,183.1654734,-0.01301286,0.960644268,0.983182699,1
Mtor,906.8331314,746.3382948,777.4712034,710.2388816,723.1868921,633.59126,-0.234735341,0.017566437,0.091524861,0.119393439
Angptl7,13.33578134,25.82485449,9.794912798,41.77875774,37.81369371,20.73571396,1.038573805,0.059371373,0.215656415,0.274113346
Gm23318,3.637031276,2.582485449,3.673092299,3.686360977,4.726711713,5.759920546,0.51853968,0.550487874,NA,0.862918479
Exosc10,471.6017221,556.5256143,454.239081,465.7102701,483.3062727,496.505151,-0.03461423,0.716794546,0.87324385,0.925062637
Gm13204,0,0,0,0,5.908389642,2.303968218,3.589499027,0.025039315,NA,0.153505608
Srm,687.3989111,1005.878082,1013.773475,914.2175223,794.0875678,785.6531624,-0.118135572,0.383824952,0.658023344,0.751829047
Masp2,6035.04723,6620.201449,7520.044301,6007.539606,4926.415283,5693.105467,-0.279095123,0.003759072,0.029100286,0.038638953
Tardbp,2624.724237,3377.890968,2937.249475,2836.040378,2470.888548,2777.433687,-0.144854874,0.091079509,0.286155994,0.357544384
Gm13203,2.424687517,10.3299418,1.2243641,8.601508947,8.271745498,9.215872873,0.920869395,0.205059889,0.470801316,0.566232235
Casz1,6.061718793,19.36864087,7.346184599,11.05908293,9.453423427,18.43174575,0.267744951,0.575215534,0.793810175,0.874764
Gm13205,0,5.164970898,3.673092299,0,0,2.303968218,-1.887076962,0.143971824,NA,0.46832491
Gm17029,316.421721,280.1996712,315.8859377,274.0194993,262.3325001,256.8924563,-0.203704872,0.05934672,0.215647837,0.274096796
Pex14,1609.992511,1554.65624,1501.070386,1339.377822,1211.219877,1368.557122,-0.251565064,0.00901564,0.056083388,0.073733589
Dffa,380.6759402,371.8779047,405.264517,376.0088197,315.5080069,354.8111056,-0.146919339,0.17281753,0.426640222,0.517764694
Cenps,4.849375034,1.291242725,0,3.686360977,1.181677928,3.455952327,0.424011304,0.660351519,0.843055778,0.908093699
Rpsa-ps12,9.698750068,9.038699072,14.6923692,13.51665692,12.99845721,5.759920546,-0.060022953,0.903244895,0.964205163,0.998731537
Pgd,836.5171934,1308.02888,979.4912798,1073.959831,1379.018142,1365.101169,0.290048375,0.085302312,0.274320425,0.343288901
Kif1b,2469.544236,2166.705292,2191.611739,2274.484723,2083.298188,2420.318613,-0.010619508,0.91750007,0.968223456,1
Ube4b,1508.155636,1457.813036,1400.67253,1457.341373,1367.201363,1036.785698,-0.178082673,0.070334144,0.241067448,0.304362976
Ube4bos3,52.13078162,54.23219443,53.87202039,35.63482278,44.90376128,36.86349149,-0.447845812,0.072924014,0.24683824,0.311010058
Ube4bos1,76.37765679,43.90225264,72.23748189,40.54997075,48.44879506,46.07936437,-0.514750549,0.026623927,0.123882908,0.160520955
Trmt112-ps2,109.1109383,131.7067579,123.6607741,153.5983741,132.347928,149.7579342,0.258484238,0.122822121,0.34644733,0.427222501
Nmnat1,312.7846897,406.7414582,312.2128454,345.2891449,271.7859235,299.5158684,-0.170079748,0.20295156,0.467622048,0.562875163
Tmem274,1.212343759,2.582485449,2.4487282,0,0,8.063888764,0.385881521,0.786519939,NA,0.951021907
Lzic,70.31593799,54.23219443,74.68621009,46.69390571,68.53731984,55.29523724,-0.225442453,0.310171913,0.592869058,0.693236677
Gm13071,3.637031276,0,2.4487282,0,0,3.455952327,-0.804437394,0.575330458,NA,0.874849663
Ctnnbip1,258.2292206,196.2688941,286.5011993,278.9346473,304.8729055,290.2999955,0.236939746,0.121703665,0.344629544,0.425170177
Gm13066,50.91843786,50.35846626,59.99384089,60.21056263,61.44725227,63.359126,0.197874291,0.450795956,0.709899165,0.799864915
Clstn1,73.95296927,74.89207803,63.66693319,86.01508947,87.4441667,125.5662679,0.494806613,0.0477333,0.186122538,0.238799549
Pik3cd,75.16531303,120.0855734,129.7825946,278.9346473,421.8590204,552.9523724,1.9490736,2.86E-13,2.86E-11,3.83E-11
Tmem201,657.0903171,547.4869152,587.6947679,452.1936132,479.7612389,489.5932464,-0.33481548,9.98E-05,0.001491836,0.0019949
Slc25a33,350.3673462,445.47874,299.9692044,356.3482278,276.5126352,360.5710262,-0.140810269,0.463805268,0.719244412,0.808615192
